Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength,name,status
496.5975,58248,left,1,-48.39535,165.275,31.21436,-11.64382,-135.7021,-70.29871,-3.050122,-0.04850714,1.787883,-116.8112,163.7607,7.796252,-328.264,23.05483,-46.38754,0,0.5023362,0,16.49667,218.1559,24.00882,-8.321677,-40.28358,2.989956,0.2087129,-0.04246857,-0.3055701,49.86697,202.5744,89.54305,208.0754,36.61687,230.5986,0,0.1082989,0,nofar,alone
496.6137,58250,left,1,-49.29465,164.5733,29.99941,-61.73942,-2.87933,-68.34628,-2.945984,-0.07134208,1.79112,-117.5948,164.7545,6.150271,-330.5139,28.97495,-54.47707,0,0.9098853,0,16.35937,217.6196,24.00663,-9.509645,-25.60725,-3.323605,0.1861972,-0.03930179,-0.3069594,49.92872,203.4226,89.70747,208.7383,38.14925,230.9063,0,0.1251178,0,nofar,alone
496.6305,58251,left,1,-50.01579,165.3745,29.38735,-82.92715,92.13219,-70.38368,-2.893531,-0.07827545,1.792854,-118.2384,166.5934,5.40659,-331.4477,32.59886,-58.10378,0,1.043767,0,16.12596,217.454,23.81943,-15.47654,-4.38239,-14.19501,0.167321,-0.03395523,-0.3076878,49.85978,204.4646,89.64896,210.0779,40.42212,230.707,0,0.1274985,0,nofar,alone
496.6474,58253,left,1,-51.6305,167.4286,28.07654,-80.42193,90.85471,-80.38282,-2.756241,-0.1052655,1.792999,-119.674,170.9739,4.047265,-332.6869,38.57851,-63.3566,0,1.185783,0,15.67951,217.9135,23.36337,-27.71205,37.60349,-29.32084,0.1552439,-0.02947049,-0.3070639,49.48076,205.7626,89.31075,211.507,43.85342,230.783,0,0.1347184,0,nofar,alone
496.6634,58255,left,1,-52.43768,167.4322,26.08265,-53.30695,12.3364,-118.0523,-2.616124,-0.1321493,1.785038,-120.4048,173.3078,2.520406,-333.4407,42.77003,-68.34498,0,1.329771,0,15.07188,218.9922,22.76227,-37.98591,74.9684,-37.93755,0.1509015,-0.02564284,-0.3079742,49.00757,207.2993,88.75866,213.2805,49.01101,231.7453,0,0.1534187,0,nofar,alone
496.6803,58257,left,1,-53.63451,168.515,24.43041,-70.87473,80.08607,-80.29577,-2.539366,-0.1515185,1.790344,-121.2427,176.2239,0.6222018,-334.0291,46.49792,-72.44926,0,1.363455,0,14.33364,220.8179,22.01551,-44.90008,118.2903,-45.17817,0.1421624,-0.02118798,-0.312487,48.60483,209.85,87.9873,214.5998,54.85774,232.6037,0,0.1251175,0,nofar,alone
496.6966,58259,left,1,-54.8223,169.9314,23.42995,-69.91487,93.61325,-46.5278,-2.488102,-0.1705139,1.798982,-122.0006,179.1554,-0.8107537,-334.6211,49.6915,-74.82385,0,1.312083,0,13.98245,222.1054,21.66382,-40.84995,149.7615,-40.9074,0.1377638,-0.01956216,-0.3143437,48.38802,211.4562,87.61926,214.8508,57.29598,232.5951,0,0.09804982,0,nofar,alone
496.7132,58261,left,1,-55.90749,172.3751,22.8367,-68.08656,143.2988,-26.05944,-2.382833,-0.1899682,1.783552,-123.0596,183.3299,-0.3993632,-334.1357,52.39774,-76.22775,0,1.288091,0,13.29714,225.6379,20.95643,-38.00709,230.9486,-39.28357,0.1391251,-0.02114578,-0.3161407,47.84866,214.9914,86.868,215.4375,62.7283,232.5652,0,0.08723205,0,nofar,alone
496.7302,58263,left,1,-57.57285,175.1357,22.55547,-97.41802,151.5201,-13.56519,-2.290478,-0.2091412,1.771455,-124.5038,187.4779,0.1579277,-329.2058,47.33693,-76.67889,0,1.193636,0,12.67038,230.4648,20.22818,-33.78101,291.1067,-41.6801,0.1503938,-0.02895186,-0.3153067,47.1896,219.2856,86.15994,216.0508,71.15929,234.6415,0,0.1134779,0,nofar,alone
496.7463,58265,left,1,-58.85943,177.4142,22.41683,-66.65505,120.6584,-9.525142,-2.232479,-0.230579,1.767965,-125.3905,190.6241,0.2062902,-321.5158,39.15123,-77.49283,0,1.099776,0,12.18849,236.1949,19.44998,-21.27205,346.1393,-42.70715,0.1762219,-0.03558461,-0.3106858,46.40139,223.5015,85.34898,216.3524,77.21188,234.4253,0,0.1035931,0,nofar,alone
