Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
580.9509,67352,left,1,-108.2738,200.2318,117.1793,68.28217,29.21634,41.79325,1.527864,1.189149,1.461825,-142.5536,135.8062,112.3639,-300.6802,-68.04615,90.46452,0,0.1094124,0,10.47435,256.6753,-5.929904,-38.08165,-182.7929,-321.1002,0.2475235,-0.02928579,-0.2873041,42.25002,239.7549,60.47007,197.168,93.34808,225.1027,0,0.03135938,0
580.9678,67353,left,1,-107.6826,200.5089,117.507,68.15244,31.93687,37.77275,1.533647,1.194906,1.4751,-141.7033,135.9757,112.4003,-300.238,-67.67266,91.58009,0,0.1010682,0,9.696098,253.1186,-11.59833,-45.17703,-213.098,-329.4498,0.227429,-0.03020022,-0.2858812,41.4173,237.5423,55.16599,195.2288,94.68456,223.9138,0,0.04588808,0
580.9841,67355,left,1,-106.5709,201.9845,118.6653,24.36487,76.42471,38.15131,1.54215,1.200926,1.495869,-140.3524,137.3647,113.1802,-298.7793,-66.53593,94.08089,0,0.1055633,0,9.321185,251.2927,-14.45418,-43.79315,-213.2792,-333.5883,0.2231598,-0.03203184,-0.2842771,40.93888,236.0081,52.43843,194.1033,94.42928,222.8541,0,0.04696618,0
581.0008,67357,left,1,-106.1111,203.5125,119.7055,16.30334,98.63206,63.87445,1.542934,1.198405,1.498469,-140.0891,138.9969,114.2368,-299.2695,-64.41061,96.17104,0,0.1294239,0,8.665503,247.3787,-20.02077,-38.85567,-218.8979,-324.4945,0.2148103,-0.03192077,-0.2775884,39.85662,232.6061,47.19037,191.5744,92.08669,219.7874,0,0.05650058,0
581.0177,67359,left,1,-105.8699,204.6004,120.3867,15.38834,62.7552,36.45525,1.53818,1.207215,1.483754,-139.2193,139.7364,115.3215,-297.2671,-64.88785,101.5666,0,0.1487964,0,8.22245,243.7309,-25.39877,-18.3319,-201.0063,-304.516,0.2049535,-0.02541892,-0.274024,39.14612,229.5837,42.0567,189.261,89.12586,216.1238,0,0.02862816,0
581.0338,67361,left,1,-105.6093,205.7039,121.0243,15.33495,68.04436,38.36356,1.538035,1.21735,1.480629,-138.2298,140.4678,116.1819,-293.1413,-66.8392,108.0817,0,0.1638115,0,7.932974,240.3065,-30.26462,-17.65045,-213.1217,-278.1337,0.1923831,-0.01366315,-0.2703551,38.60492,227.0797,37.48775,188.1204,88.76532,213.7926,0,0.03555631,0
581.0507,67363,left,1,-105.3688,207.3021,121.626,18.91607,94.37251,32.32268,1.538847,1.226706,1.480278,-137.3074,141.7319,116.914,-288.7148,-68.27198,113.2319,0,0.164681,0,7.869319,237.6196,-34.47969,1.967501,-147.9954,-229.6747,0.177919,0.001887203,-0.2647273,38.16507,225.4814,33.63972,187.2801,90.0468,212.5168,0,0.05798483,0
581.0669,67365,left,1,-105.1224,209.1275,122.2911,14.79722,106.8829,39.8482,1.539257,1.231281,1.480054,-136.6947,143.3742,117.7332,-284.6848,-69.0828,117.163,0,0.1657642,0,8.029928,235.6357,-37.4882,7.844134,-120.7183,-160.0802,0.1713785,0.008861671,-0.2579333,37.8803,224.058,30.944,186.5524,91.82316,212.5779,0,0.08403986,0
581.0836,67367,left,1,-104.7413,210.884,122.9724,24.46926,96.31315,36.37444,1.5363,1.231857,1.471221,-136.1376,145.0298,118.6805,-281.2839,-69.37577,120.145,0,0.1595902,0,8.233523,234.7108,-39.2777,11.35342,-52.49735,-94.1427,0.1728938,0.009337531,-0.2502285,37.55993,223.0199,29.36913,184.9699,90.91855,212.137,0,0.1115718,0
581.1006,67369,left,1,-104.0651,212.3794,123.6617,42.67445,84.561,42.5046,1.53372,1.237124,1.462006,-135.0423,146.3262,119.5204,-279.373,-68.60767,122.9073,0,0.1517926,0,8.326113,233.9726,-39.89548,3.275192,-50.41382,-15.9318,0.1744887,0.006500233,-0.2450259,37.31096,222.1631,28.88857,183.9253,90.50818,212.6261,0,0.131296,0
