Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
405.7443,47299,left,1,-179.0087,249.7169,-83.13168,18.14319,-81.67925,-11.11308,1.243464,0.2721162,1.299637,-232.6695,209.8887,-65.16923,-304.4581,-0.5893378,48.06413,0,1.461102,1,37.2005,248.6369,40.45818,228.0253,-141.6706,21.00204,0.4415295,0.09251591,-0.06736123,53.38795,219.0326,109.9496,171.1596,69.20422,307.3765,0,0.2588454,0
405.7609,47301,left,1,-178.2825,248.6003,-83.39012,46.44917,-57.59998,-14.61036,1.258476,0.2707758,1.312871,-232.2177,208.9112,-65.74904,-308.3629,1.88276,50.94519,0,1.361106,1,41.71631,246.2652,40.97406,276.091,-133.1876,29.0551,0.4429639,0.09412634,-0.05783224,57.2857,216.579,110.5796,173.9917,67.70444,309.3564,0,0.2732829,0
405.7775,47302,left,1,-178.0183,248.2284,-83.53654,31.24586,-43.97687,-17.31439,1.261547,0.2591682,1.317587,-232.1999,208.8271,-65.90639,-311.0223,3.776319,52.48967,0,1.359424,1,46.61713,243.4499,40.85675,293.2394,-140.5355,-1.543984,0.443016,0.08478647,-0.05094022,61.74274,213.7193,110.5559,176.6305,65.76964,311.0746,0,0.2596024,0
405.794,47304,left,1,-178.1019,247.9606,-83.93803,-11.68121,-8.700718,-22.44968,1.26206,0.2237403,1.323842,-232.6653,209.1616,-66.21037,-311.9656,5.043581,53.47135,0,1.316702,1,52.3814,240.6234,41.13654,339.2365,-164.9584,22.65669,0.4352871,0.0977372,-0.0426284,66.88882,211.5174,111.232,180.0153,65.97457,314.4948,0,0.2170935,0
405.8106,47306,left,1,-178.6052,247.7122,-84.03506,-28.32725,-14.18708,-2.550103,1.258683,0.1905705,1.346952,-234.8079,211.4554,-66.88461,-310.126,5.974852,53.03769,0,0.8342004,1,58.92746,237.8219,41.96343,383.1028,-164.868,56.89862,0.4300967,0.1198545,-0.03126295,72.56171,209.2191,112.4401,183.3979,65.81075,318.4632,0,0.1794512,0
405.828,47308,left,1,-178.9618,247.5347,-83.95655,-16.81749,-10.98003,8.838405,1.253443,0.1765563,1.365986,-236.7891,213.8591,-67.50525,-314.2806,8.93038,51.97569,0,0.8156563,1,62.57827,236.7444,42.46918,422.8913,-124.8112,58.58384,0.4265884,0.1311374,-0.02774912,75.86261,208.47,113.1482,184.6431,66.21929,321.0609,0,0.168381,0
405.8444,47310,left,1,-178.9615,247.3242,-83.67809,1.060923,-4.597445,14.77138,1.249038,0.1645797,1.378966,-238.0023,215.6508,-67.76276,-320.8018,12.48357,51.16464,0,0.842021,1,70.19556,234.8414,43.8431,433.8061,-138.7994,64.07336,0.4210261,0.1384724,-0.01936404,82.75324,207.0945,114.8865,187.0862,68.41531,327.4397,0,0.1320525,0
405.8603,47312,left,1,-178.9109,247.3635,-83.36989,10.33212,-4.189687,20.6855,1.241744,0.1579196,1.379278,-238.4477,216.4829,-67.47604,-327.8671,16.2476,51.63065,0,1.312271,1,78.42702,233.2499,45.45047,491.7477,-83.03728,104.9105,0.4280508,0.1268304,-0.003047297,89.81242,205.0717,116.5627,188.2657,69.06947,333.6029,0,0.1279997,0
405.8773,47314,left,1,-178.4455,247.1738,-83.16506,31.81362,-5.62216,0.3369732,1.223626,0.1331379,1.360417,-237.5391,215.6309,-66.33977,-331.5927,17.42221,52.58738,0,1.36655,1,87.30106,232.1076,47.08864,520.9974,-61.91824,99.14156,0.4269271,0.1143036,0.01005814,97.65215,204.0686,118.4519,188.811,71.91729,340.9877,0,0.1524813,0
405.8934,47316,left,1,-177.893,247.1992,-82.83954,30.67751,3.189715,21.12349,1.209201,0.1284557,1.351663,-236.9832,215.7992,-65.66179,-332.2911,18.10168,53.11751,0,1.162185,0.9587378,96.50942,229.9397,48.56465,568.1899,-143.0301,84.69026,0.4201508,0.1017155,0.02852505,105.4189,202.2854,120.2886,187.3352,71.63323,347.2596,0,0.169839,0
405.91,47318,left,1,-177.3885,247.3584,-82.5125,31.34595,6.063332,19.80829,1.190834,0.1340537,1.343963,-236.7683,216.5647,-65.12251,-335.9693,20.92048,53.86872,0,1.172049,0.782333,105.8331,227.6982,50.52651,547.1258,-136.1574,126.5538,0.4094321,0.08895329,0.0484148,113.2428,200.8089,122.7337,186.8857,74.91174,355.1616,0,0.1980167,0
405.9267,47320,left,1,-176.8776,247.46,-82.15367,21.81758,9.033709,22.1372,1.17301,0.1366251,1.332341,-236.2353,216.8192,-64.27956,-337.6014,23.38363,56.48479,0,1.016582,0.4980218,115.1966,225.5912,52.7597,537.2867,-95.97044,134.6515,0.4074508,0.08425982,0.07209139,120.6954,198.6931,125.1327,182.41,70.60938,359.8282,0,0.2285956,0
405.9431,47322,left,1,-176.761,247.9675,-81.81999,-7.68926,48.0976,11.27088,1.158881,0.1320747,1.321219,-235.9203,217.2182,-63.42198,-337.0229,24.33102,58.43545,0,0.8116559,0.333851,124.6495,224.4128,55.22227,537.563,-71.22755,130.3787,0.4033594,0.0900643,0.09129179,128.4305,197.71,127.7654,177.6214,67.10871,364.0273,0,0.2676076,0
405.9597,47324,left,1,-177.3442,249.5208,-81.90502,-32.14575,85.19795,3.865947,1.155435,0.1253178,1.295134,-235.0661,216.654,-62.27826,-332.8236,23.26444,61.49718,0,0.7562762,0.2329169,133.7658,223.6319,57.53087,530.2017,-28.85414,132.8913,0.413442,0.07974735,0.1125627,136.0918,196.3864,129.9678,179.5402,69.76142,369.4975,0,0.3332276,0
405.9763,47326,left,1,-178.1271,251.2199,-81.94138,-53.72094,102.8222,-2.11457,1.164638,0.1229843,1.278906,-234.3537,216.2745,-61.49807,-324.3442,21.39761,65.78555,0,0.7432898,0.2136219,142.8479,223.2359,59.9257,518.0232,-32.29814,138.679,0.4316058,0.06770982,0.1378201,143.3689,194.7337,131.9308,177.1732,66.81081,372.3245,0,0.3906987,0
405.9928,47328,left,1,-179.1285,252.8682,-82.14482,-56.68851,92.64777,-12.82674,1.17838,0.1250705,1.270952,-234.1291,216.2066,-61.35994,-317.1641,19.42538,67.7088,0,0.8225594,0.1405209,150.8679,222.12,62.06351,429.8891,-95.08037,107.7645,0.4554785,0.06047622,0.1613352,149.6919,192.0365,133.431,173.1435,62.20896,374.0363,0,0.4488648,0
406.0094,47329,left,1,-179.5754,253.59,-82.25763,-51.53674,83.23869,-13.00859,1.186115,0.1358749,1.270081,-234.0789,216.2089,-61.51998,-312.972,17.75725,67.58945,0,0.7831723,0.06682272,157.86,220.0838,63.97743,377.9003,-128.7426,102.9286,0.4618627,0.06896788,0.1771457,155.5345,189.8992,135.2968,174.0431,65.4744,379.1656,0,0.4500265,0
406.0262,47331,left,1,-180.1284,254.6577,-82.40563,-32.1052,54.68505,-6.571999,1.197547,0.1601268,1.266782,-233.764,216.0474,-61.73162,-306.6752,15.37183,67.45696,0,0.6128148,0,163.3932,217.1453,65.57124,304.55,-161.9003,77.15186,0.4698145,0.07378665,0.1938792,159.7617,186.447,136.6119,170.0201,59.84226,379.8445,0,0.4339571,0
406.0426,47333,left,1,-180.5093,255.7759,-82.36385,-23.32795,74.48927,13.03313,1.208551,0.1752652,1.264677,-233.328,216.055,-61.75776,-300.6494,13.26565,67.16363,0,0.4251402,0.04220064,165.9269,216.0517,66.28291,288.8338,-124.6737,81.1292,0.4753276,0.07395853,0.200737,161.744,184.9442,137.1094,167.609,56.13904,379.3303,0,0.4345445,0
406.0591,47335,left,1,-179.8354,255.793,-82.16364,-33.87604,76.92467,-2.576218,1.21381,0.1352187,1.291669,-234.1566,217.9139,-62.25757,-304.3757,15.43077,65.59494,0,0.6891783,0.2287482,170.4317,213.943,67.79922,252.5623,-102.5076,80.96578,0.4819789,0.07282057,0.2195693,164.8026,182.1174,138.173,161.255,44.61887,375.6129,0,0.4197129,0
406.0757,47337,left,1,-178.7278,255.3419,-81.70026,0.7649785,61.55302,0.4340661,1.21719,0.07274089,1.315955,-234.6632,219.5394,-62.39442,-313.8218,19.17078,63.55309,0,0.3672146,0.178905,174.4215,212.8989,68.97238,214.5453,-47.757,63.51394,0.4878708,0.06821951,0.2345767,167.5392,180.6406,139.0222,153.2947,40.85736,374.7208,0,0.4318504,0
406.0923,47339,left,1,-177.8813,255.1407,-81.31277,97.93499,-79.81055,37.66762,1.217097,0.0287614,1.330684,-234.7741,220.8013,-62.30699,-316.3125,21.39123,63.64357,0,0.7801733,0.03403186,177.7761,212.9559,69.74258,160.0379,-14.5218,27.93484,0.4878232,0.06924418,0.2457781,169.8201,180.7723,139.6985,145.3515,41.5465,374.8869,0,0.4538369,0
406.1093,47341,left,1,-177.9352,256.1733,-81.39336,-5.044813,51.5535,1.537615,1.204815,0.02846414,1.313564,-234.3275,221.2321,-61.68399,-318.3246,23.85755,65.84712,0,0.7904395,0.01287436,179.8323,212.5255,70.32201,106.2945,-17.97499,29.64809,0.4799532,0.07867487,0.2530047,171.1401,180.9869,140.4743,141.4784,43.63506,376.1663,0,0.4642649,0
406.1254,47343,left,1,-176.59,255.4169,-81.12945,71.81685,-49.1407,20.20285,1.2098,-0.06048561,1.354828,-235.2953,224.2257,-62.5111,-322.0052,28.39832,65.5883,0,0.8125305,0,180.7086,212.3129,70.57074,40.88435,-0.9239056,18.38846,0.4816842,0.0792565,0.2653385,171.2594,180.8246,140.665,140.687,46.25883,377.8432,0,0.4673218,0
406.1419,47345,left,1,-176.0018,255.661,-80.8754,91.7169,-49.32447,30.0393,1.204057,-0.0736929,1.363516,-235.5172,225.9022,-62.56087,-326.2862,31.70198,65.20323,0,0.8043955,0,180.5613,212.0293,70.67709,-22.59929,-18.14013,-1.505131,0.4842038,0.07812146,0.2738811,170.7641,180.4928,140.7246,143.5463,48.13179,379.5464,0,0.4706791,0
406.1585,47347,left,1,-175.7554,256.3976,-80.64334,38.04147,-0.6177979,26.02377,1.2158,-0.1634038,1.388975,-236.3526,228.6065,-63.14539,-328.6693,33.31527,61.81607,0,0.7981508,0,179.1208,211.5485,70.57618,-118.5914,-41.13775,-12.93523,0.4841145,0.08391845,0.2761126,169.3702,180.1144,140.6916,147.3441,49.20034,380.8425,0,0.4723277,0
406.175,47349,left,1,-175.3212,256.39,-80.05479,15.07452,7.403296,32.71344,1.229439,-0.4577208,1.422605,-237.5391,231.8972,-63.4127,-338.5662,39.42845,59.16672,0,0.8249215,0,175.6274,210.65,69.80195,-213.1231,-35.51278,-58.44907,0.4860787,0.08708339,0.2773916,166.0436,179.1623,139.9315,150.0851,49.52008,381.2495,0,0.4528182,0
406.192,47350,left,1,-175.1779,256.7945,-79.26739,16.63567,46.9607,91.43105,1.251481,-0.9649218,1.442226,-237.9786,233.4596,-63.02446,-343.0484,42.37411,58.31432,0,0.1478404,0,171.2924,210.1669,68.62903,-272.8275,-38.04278,-67.3435,0.4841894,0.09184002,0.2710957,162.2378,178.8377,138.9053,151.1505,50.23003,381.0483,0,0.4249056,0
406.2083,47352,left,1,-174.8084,256.5122,-79.08179,19.32278,-11.85282,4.334005,1.226896,-0.9562238,1.448793,-238.4603,235.6767,-63.15522,-346.5565,45.55152,57.02812,0,0.08831561,0,166.1572,210.3164,67.42303,-314.7928,2.227256,-71.10397,0.4847259,0.09758376,0.2588914,158.0198,178.8984,137.7702,152.3465,49.1771,379.5062,0,0.4049389,0
406.2248,47354,left,1,-174.3068,256.2856,-78.69092,32.9379,-15.38618,24.92852,1.218577,-0.7885286,1.452411,-238.2909,236.513,-63.02953,-346.5722,47.21251,58.28363,0,0.0426278,0,159.4092,209.8587,65.77777,-395.8754,-16.1578,-88.65504,0.4814304,0.1012693,0.2351102,152.8387,178.4499,136.2758,152.1254,45.18003,376.1398,0,0.4170968,0
406.2415,47356,left,1,-173.6192,256.1228,-78.0136,37.04472,-3.085307,36.04113,1.228847,-0.6260194,1.458726,-237.8104,236.8091,-62.80893,-346.2656,48.18747,59.40298,0,0.01496645,0,155.8069,209.8182,64.95113,-419.4536,-4.714151,-96.25528,0.4777731,0.104961,0.2210321,150.087,178.499,135.5449,150.8047,42.15187,373.6731,0,0.4276053,0
406.2579,47358,left,1,-173.3953,256.5962,-77.59636,5.798553,35.30339,24.67976,1.224666,-0.5923819,1.457786,-237.6339,237.4146,-62.39474,-347.029,49.24428,59.67514,0,0,0,147.1436,208.978,62.99557,-502.2863,-25.78298,-121.5872,0.4683051,0.1061727,0.1945831,143.1103,177.9632,133.8023,148.2913,35.93863,368.5326,0,0.4648449,0
406.2744,47360,left,1,-173.3463,257.3503,-77.25256,4.830528,38.00161,12.99659,1.218351,-0.7114993,1.456285,-237.6259,238.299,-61.85174,-349.2448,51.3058,60.01368,0,0.000124887,0,137.9472,208.3674,61.1533,-543.4422,-47.99907,-111.5747,0.4545887,0.1034583,0.1689905,135.6072,178.016,132.2908,146.4394,32.883,364.9175,0,0.4956469,0
406.291,47362,left,1,-173.5568,258.3393,-77.01316,-11.63337,52.43069,6.23054,1.204867,-0.9526061,1.451959,-237.7174,239.207,-61.18346,-348.4697,51.03646,59.65609,0,0.0285447,0,127.6055,207.1804,58.77109,-608.2208,-67.12788,-139.4658,0.4362534,0.08834614,0.1565764,126.4352,178.0356,130.4518,148.246,37.60617,365.1856,0,0.5143175,0
406.3079,47364,left,1,-173.6069,259.1234,-76.79614,-10.28385,44.17263,10.26405,1.193909,-1.259972,1.449624,-237.6865,240.024,-60.60334,-347.3619,50.66348,59.35627,0,0.06554964,0,116.1668,204.6484,56.06709,-671.9265,-166.3015,-160.4106,0.4054075,0.08462381,0.1390632,116.6134,177.8538,128.6895,154.8457,49.10156,367.9744,0,0.4733087,0
406.3242,47366,left,1,-173.8561,259.7946,-76.88662,-19.83762,44.8584,-0.8788382,1.184579,-1.220675,1.446558,-237.9169,240.7486,-60.56574,-347.6629,51.23909,59.09375,0,0.04512333,0,103.9938,201.2377,53.97647,-724.6307,-194.5377,-108.4896,0.3714875,0.1024271,0.1126862,106.4608,176.9833,127.4297,159.2778,55.48964,367.7332,0,0.3743047,0
406.3407,47368,left,1,-173.9474,260.3784,-76.70685,6.797556,17.21862,10.21888,1.194718,-1.066591,1.447444,-237.9317,240.9681,-60.59905,-346.3882,50.3497,58.47337,0,0.02495036,0,91.6793,198.0304,51.7735,-702.7608,-180.4368,-126.7708,0.3467543,0.1180533,0.08455393,96.27426,175.6754,125.708,161.6942,59.51718,365.5488,0,0.3031871,0
406.3573,47369,left,1,-173.8007,260.3781,-76.56427,17.13527,-0.0315684,16.65636,1.203036,-0.9635345,1.447858,-237.7122,240.6259,-60.5948,-345.5538,49.46775,58.17036,0,0.01884765,0,79.76008,196.0403,49.84689,-674.0604,-98.57132,-102.1174,0.332746,0.1147147,0.05439051,86.64702,174.6549,123.8762,162.1116,60.26544,361.6077,0,0.3035303,0
406.3738,47371,left,1,-173.6382,260.5067,-76.29027,20.86651,-0.8325275,17.79838,1.213142,-0.7183275,1.451528,-237.661,240.8427,-60.78248,-345.7798,49.56499,57.53731,0,0,0,67.9524,194.591,48.04223,-680.0568,-89.81653,-93.6243,0.3220933,0.1057926,0.02291469,77.26495,173.8364,121.9634,162.8791,58.65385,355.8423,0,0.3450335,0
406.3904,47373,left,1,-173.5782,260.7092,-76.18636,2.145395,13.25822,3.942159,1.211484,-0.6463257,1.452965,-237.6904,241.3323,-60.84641,-345.3399,49.49397,56.99277,0,0,0,55.93643,192.2298,46.1711,-701.7688,-155.2428,-106.4605,0.3195707,0.1185957,-0.007147717,67.53542,171.7925,119.8392,164.4123,57.18354,349.569,0,0.3762952,0
406.407,47375,left,1,-173.5753,260.9876,-76.22559,6.767065,13.09895,-0.724527,1.200224,-0.7006859,1.451295,-237.7164,241.882,-60.7563,-344.9437,49.32036,56.28531,0,0,0,44.47902,189.4742,44.68485,-649.8475,-155.6094,-74.12214,0.3228497,0.1372339,-0.02943658,57.89915,169.1145,118.057,167.2894,57.77694,343.7423,0,0.4036324,0
406.4238,47377,left,1,-173.8118,261.5734,-76.40772,-17.59549,31.04436,-10.86067,1.184065,-0.8968346,1.450298,-237.9791,242.9138,-60.70519,-343.508,48.62804,55.02351,0,0,0,34.11222,187.1549,43.35576,-593.0806,-144.5402,-74.67549,0.3201115,0.1291583,-0.04669726,49.11068,167.081,116.4935,169.3795,58.99123,338.1872,0,0.4046659,0
406.4408,47379,left,1,-173.878,261.9146,-76.40807,-7.316701,18.88905,0.1237969,1.173334,-1.113119,1.448529,-237.979,243.3351,-60.43929,-341.8306,47.54536,54.26751,0,0,0,24.9836,184.323,42.40368,-501.4077,-151.0239,-57.76371,0.3432613,0.1349696,-0.05517061,40.78347,162.8242,114.9654,168.6925,55.05722,332.4861,0,0.4078102,0
406.457,47381,left,1,-174.1498,262.4023,-76.41021,-20.37688,29.13938,-2.900893,1.168756,-1.231347,1.447513,-238.1946,243.7993,-60.29251,-340.9433,47.20342,54.02797,0,0,0,20.91353,183.044,41.71282,-474.2572,-149.0333,-80.50114,0.3484396,0.1419706,-0.05987052,37.04516,161.2239,114.0985,166.8829,52.34601,329.9192,0,0.4178639,0
406.4733,47383,left,1,-174.4959,262.8377,-76.40245,-20.24474,26.80707,4.794256,1.163241,-1.307819,1.446187,-238.5114,244.2623,-60.14301,-340.8827,47.43762,54.12237,0,0.002977755,0,13.45067,180.6431,40.54742,-418.7671,-129.6048,-58.13662,0.3385865,0.145674,-0.0641802,30.03262,159.4784,113.0007,164.2365,50.69624,326.1979,0,0.4012061,0
406.4899,47385,left,1,-175.041,263.532,-76.41724,-30.93563,42.89284,-1.361805,1.162757,-1.3291,1.444687,-238.9695,244.7668,-60.03379,-340.4067,47.74545,54.72477,0,0.008806074,0,6.977362,178.0556,38.74643,-360.7488,-163.5928,-115.3701,0.3221124,0.1428321,-0.07012894,24.0559,158.0437,111.4064,160.4309,51.64902,324.4524,0,0.3952185,0
406.5068,47387,left,1,-175.655,264.4435,-76.38343,-35.0821,55.22021,-2.000056,1.170228,-1.337972,1.445897,-239.5307,245.477,-60.04383,-340.024,48.22746,55.15231,0,0.030705,0,1.621418,175.1209,37.17822,-295.4243,-150.0285,-61.8557,0.3079357,0.1446288,-0.07428386,19.04951,156.057,109.9946,157.2726,50.09451,322.088,0,0.3682702,0
406.5237,47389,left,1,-176.1965,265.402,-76.17728,-31.20152,57.24123,14.77754,1.180696,-1.69111,1.44971,-240.0268,246.2628,-59.76339,-340.11,48.64706,55.16182,0,0.0994292,0,-2.246449,171.9219,35.68889,-204.1686,-153.1056,-91.45053,0.3044217,0.1450597,-0.07182828,15.05384,153.2442,108.6564,153.8253,51.32479,322.3947,0,0.3215526,0
406.5395,47390,left,1,-176.3974,265.8388,-76.08567,-23.26274,50.56568,10.60472,1.18512,-1.829734,1.450742,-240.1848,246.5461,-59.60895,-340.2228,48.78246,55.10088,0,0.1400736,0,-5.05179,168.7514,34.35793,-149.7437,-204.2817,-75.81716,0.2978588,0.1423531,-0.0698621,12.08528,150.6984,107.5545,149.5045,54.07458,324.6275,0,0.3005769,0
406.5562,47392,left,1,-176.4357,265.7026,-76.6771,7.359828,-27.46529,-34.2537,1.156634,-1.472097,1.441281,-240.2041,246.6606,-59.99132,-340.0603,48.57228,54.31606,0,0.8464123,0,-6.554012,165.7718,32.92942,-73.16393,-156.9199,-82.26907,0.2857933,0.1364439,-0.06699745,10.29518,148.7832,106.4934,144.32,59.89175,328.9538,0,0.2298543,0
406.5727,47394,left,1,-176.2595,265.4013,-76.80918,15.46123,-29.33382,-1.403044,1.156596,-1.298221,1.441616,-240.1212,246.5309,-60.28355,-341.2003,49.27534,54.38847,0,0.9078408,0,-7.338034,163.5247,31.56709,-41.90456,-136.7609,-72.05328,0.2588637,0.1436109,-0.06666803,9.358538,148.6215,105.634,140.6325,66.63771,332.3728,0,0.2195115,0
406.5892,47396,left,1,-176.4354,265.1873,-76.99227,-11.46444,-11.66932,-12.05612,1.154074,-1.254784,1.437425,-240.1924,246.0056,-60.24718,-342.153,49.77816,55.40419,0,0.915401,0,-7.331676,162.3147,30.012,9.592614,-59.10837,-89.35625,0.2339207,0.1435706,-0.06501672,9.30615,149.0395,104.3797,141.028,67.35711,330.9947,0,0.2669961,0
406.6061,47398,left,1,-176.3378,265.0801,-77.20288,7.648582,-6.780675,-9.006796,1.166485,-1.003093,1.43575,-240.0367,245.3662,-60.60319,-344.414,50.99427,56.02163,0,0.9409624,0.05080306,-6.767807,161.7999,28.26941,43.0601,-2.613513,-100.045,0.2269989,0.1342409,-0.06282701,9.822419,149.0332,102.75,142.3784,70.44259,329.9991,0,0.2929464,0
406.6223,47400,left,1,-175.5664,264.8849,-76.80186,49.17585,-1.446228,33.27451,1.195722,-0.9638137,1.440716,-239.207,244.4456,-60.59089,-345.691,50.73951,55.23453,0,0.8629391,0.1216763,-5.772881,162.6811,26.90674,52.66431,61.34354,-71.06624,0.2286774,0.1256832,-0.0646504,10.93647,149.7311,101.3434,142.5767,70.56561,328.9524,0,0.2918026,0
406.6392,47402,left,1,-174.5933,264.665,-76.31812,52.71285,-27.35017,10.14599,1.209385,-0.7073055,1.446247,-238.4816,244.4482,-60.75497,-348.4423,51.75362,53.49853,0,0.5175208,0.2042567,-4.479455,164.8743,25.79026,79.52555,150.8311,-68.72435,0.2219082,0.1321035,-0.06119328,12.02664,152.2562,100.3034,144.5599,69.76491,326.2346,0,0.2704704,0
406.6555,47404,left,1,-174.1431,264.5454,-75.97309,33.27646,-22.6488,35.80997,1.205419,-0.4350717,1.447924,-238.3537,244.976,-60.99688,-351.7644,52.92648,50.94697,0,0.7457888,0.1963007,-2.848797,169.1741,24.73248,97.9444,279.2838,-67.74986,0.2264198,0.1322721,-0.05752256,13.49863,156.1193,99.19213,147.7372,70.61908,323.0165,0,0.3344712,0
406.6721,47405,left,1,-173.8188,264.3576,-75.53128,37.58472,-21.76306,51.19527,1.20243,-0.3568972,1.449487,-238.1927,245.2051,-60.84111,-352.4931,52.98809,49.90397,0,0.7463084,0.1606457,-2.10018,171.8795,24.16956,86.33564,312.0138,-64.91889,0.232598,0.1263566,-0.05757153,14.28753,158.2715,98.52038,148.7345,70.16755,321.2223,0,0.3320374,0
406.6888,47407,left,1,-172.6617,264.201,-74.491,38.12819,46.42841,39.45763,1.181334,-0.1103149,1.436262,-236.9606,244.5605,-60.24477,-352.1854,50.47809,46.20563,0,0.1870519,0,-1.114271,178.2754,23.60196,51.93769,376.2522,-27.55428,0.2428052,0.1258108,-0.060032,15.44691,163.6635,97.69913,150.2517,67.48192,316.8464,0,0.3075431,0
406.7052,47408,left,1,-172.2989,264.8973,-74.22114,41.86472,80.34818,31.14098,1.188842,-0.03621034,1.430187,-236.3024,244.1037,-60.20004,-350.4558,48.28007,44.1961,0,0.07307141,0,-0.4461392,185.872,23.76079,24.89585,412.7584,23.36469,0.2578187,0.1429507,-0.06263398,16.21482,170.1983,97.60751,151.7843,69.21175,314.1417,0,0.2450383,0
406.7218,47410,left,1,-173.8025,268.0566,-73.92231,-104.5348,207.5668,2.300621,1.203758,0.06101453,1.422012,-237.1297,245.1618,-60.35318,-344.3785,43.58884,40.35649,0,0.175412,0,0.2044522,193.9515,23.93484,43.75683,477.7802,12.34776,0.2762153,0.1721771,-0.06113248,16.70641,176.9178,97.47102,154.4974,68.01263,308.738,0,0.181278,0
406.7383,47412,left,1,-177.2314,272.1287,-74.62743,-218.8201,254.4018,-62.50743,1.215873,0.1732556,1.405875,-239.3981,246.1287,-61.41074,-337.3593,39.42601,38.35918,0,0.2703793,0,0.5006202,204.2542,24.56638,2.220573,592.7098,40.25775,0.3009265,0.1669135,-0.06244824,17.13899,185.1698,97.54118,155.8206,66.53725,302.9388,0,0.1501521,0
406.7552,47414,left,1,-178.6377,276.4671,-76.4818,-81.41836,293.3064,-145.4679,1.178803,0.2834288,1.33457,-237.765,244.6574,-61.07433,-326.2271,36.39571,44.17746,0,0.3165717,0,0.458644,214.7345,24.71777,-2.026807,662.2837,9.655214,0.3172488,0.1682232,-0.06992364,17.56217,194.3561,97.22073,156.6836,69.28228,298.4887,0,0.1456893,0
406.7715,47416,left,1,-180.4661,282.4122,-79.06638,-94.33161,283.8897,-120.0084,1.167651,0.4189394,1.262449,-235.6497,244.6125,-61.7241,-313.4222,37.92424,54.49915,0,0.4414106,0,1.044655,225.7939,25.82634,32.47992,644.9661,78.10831,0.32938,0.1541956,-0.06527647,17.89165,204.3485,98.08091,156.2609,75.03487,297.2019,0,0.1550434,0
406.788,47418,left,1,-181.821,283.7084,-80.50588,-87.00701,-21.81952,-60.17085,1.145169,0.5143263,1.178272,-232.8971,241.2228,-60.82724,-301.2664,34.02044,60.28945,0,0.4307818,0,1.179505,237.4343,27.01947,5.764162,705.949,63.72979,0.3374504,0.1514166,-0.06715085,18.13022,215.2252,98.99864,155.9519,80.43334,294.8651,0,0.1610775,0
406.8046,47420,left,1,-180.0942,280.4632,-80.05249,114.0257,-232.3741,54.52326,1.128696,0.5723276,1.109743,-228.119,235.0637,-58.66892,-293.2455,26.76402,62.35254,0,0.4278414,0,1.241743,250.2424,28.96951,-7.756525,722.2715,99.44437,0.3441157,0.1559239,-0.07081102,18.35736,227.3856,100.6749,155.3179,86.49078,292.8394,0,0.2052204,0
406.8215,47422,left,1,-179.3723,276.6782,-79.25462,54.90443,-246.1591,56.52807,1.092057,0.5458153,1.0773,-227.2105,231.8399,-56.34506,-290.0236,21.68353,62.6727,0,0.4321454,0,1.035538,261.6043,29.68128,-12.70492,656.2673,33.58529,0.3583533,0.1570437,-0.07698537,18.4649,237.7937,101.0196,154.606,94.85489,292.2733,0,0.2213797,0
406.8379,47424,left,1,-177.4897,271.2959,-77.83136,117.911,-314.0974,82.00957,1.039244,0.5306795,1.022181,-224.7281,226.9,-52.7198,-289.112,15.72934,63.63346,0,0.3746224,0,1.092861,274.6178,31.37884,5.523089,719.2171,93.90379,0.3723271,0.1566089,-0.08042094,18.60813,249.7025,102.311,152.2931,101.1739,291.0371,0,0.2589309,0
406.8543,47426,left,1,-176.3893,266.186,-76.69077,29.57469,-252.8931,44.768,0.9900713,0.5214923,0.9766858,-223.32,222.4528,-49.74158,-290.9486,10.60481,63.49816,0,0.3696063,0,0.895911,285.9958,32.38935,-19.25071,667.082,51.98944,0.3890323,0.1552576,-0.08301553,18.4485,259.9937,102.9571,150.0257,110.2468,292.2128,0,0.2775728,0
406.8708,47428,left,1,-175.2597,262.0721,-76.43219,65.36225,-213.6734,11.10115,0.9597816,0.5258443,0.9397451,-221.527,218.3708,-48.19307,-290.1925,5.247375,61.98809,0,0.4567642,0,0.8728049,297.3024,33.98356,0.9146527,620.7636,83.0053,0.3981647,0.1504407,-0.0838895,18.38913,270.6756,104.3509,147.8288,119.9914,294.3429,0,0.2639886,0
406.8874,47429,left,1,-175.1439,260.8053,-76.59386,13.35898,-146.1726,-18.6555,0.9517516,0.5336131,0.9250948,-220.9561,216.8384,-48.01497,-288.2101,1.706835,59.09108,0,0.4893096,0,0.9865452,302.8436,34.95264,13.09165,637.7953,111.5422,0.3983738,0.1519121,-0.08432118,18.49277,276.2301,105.3335,147.3106,125.8174,295.9642,0,0.2608124,0
